1.334425753151675220e+00,3.210124550779634017e-02,1.499258636805054223e-01,5.942781551357393388e-01,1.921182290600868259e-01,1.598814317049599212e-02,-1.693872382706604340e-01,-1.890491149608846538e-02,3.110917260977586613e-02,-1.478503623166940208e-02,4.562195073939755152e-03
1.492541220840732707e+00,-5.004269096705837860e-01,4.420392877445054047e-01,-2.065864997761353017e-01,-5.260710478898637105e-02,3.762904299466610005e-04,-1.102929893636702546e-01,-1.263240044123182908e-02,2.701279907559752530e-02,-2.348347345888741888e-02,-4.353152629038472415e-02
1.363683352783218172e+00,7.727531379917129684e-01,1.338051997730793467e-02,-6.932234060798378276e-03,-4.166775029314178508e-02,-1.116755444341677034e-01,2.140503325100173021e-02,3.565039118754728120e-01,6.352841093222828805e-02,-2.418421162629226084e-03,4.899254664641253514e-04
1.457824102378822317e+00,-5.445718235814778208e-01,-4.413637395641104577e-01,-4.960326341905864009e-03,6.080295894356908815e-02,2.243756919191484175e-03,2.793856775812218751e-02,6.574513825898838613e-03,-2.043161774490288244e-03,2.637299171464858594e-01,-9.118739530073438626e-02
1.408968871281164104e+00,6.891678306251177721e-01,-4.528647919128946792e-02,6.948490190419052970e-02,-2.311150917448633046e-01,-1.961936022030816296e-01,-6.660677632271497228e-02,-1.071091255109417051e-01,-2.352158718994866449e-01,1.615587244864894259e-02,1.714606371590560435e-03
1.505441475660058925e+00,-4.631371969854816695e-01,-4.550049920477212684e-01,-2.155418610140309721e-02,4.479816537617768712e-02,-7.206434745623168520e-03,5.868907198364065742e-02,-7.681584364090621349e-03,-2.015718581720120708e-02,-2.233712541940467422e-01,-1.524908892832647356e-01
1.495928791774310707e+00,-5.772116178228636763e-01,-3.978825193921738390e-01,-1.069268845091892878e-01,4.022914655663943628e-02,5.468095532633087015e-03,-3.525676924365452741e-02,7.738667309459441868e-03,-1.054511892925209804e-02,-4.344625752414549291e-02,2.519354224122453689e-01
1.395812806697131370e+00,7.629249698435633942e-01,-1.288998865461441282e-02,-3.369824292386931763e-02,-4.302795376780140651e-02,-1.188813706883399129e-01,9.715144420344476450e-02,-1.934047395407030023e-01,2.686271122306626569e-01,4.823072959495417443e-03,1.631191885634787966e-02
1.228437771128430889e+00,-6.463242796523273048e-01,4.560718741327586812e-01,1.716994244270391989e-01,1.151661871708211694e-02,-1.279540575357338873e-02,3.204047441493145243e-01,5.760365608148679782e-03,-8.099490429491905397e-02,7.136325626760011732e-03,3.740311173765735464e-02
1.324832050437325881e+00,7.110408025812109400e-01,-3.522808724251748347e-02,3.058147336991772977e-02,-1.594579340351480745e-01,4.130989118199120957e-01,2.435808997141941656e-02,-7.285868022034742986e-03,-1.625802079330665104e-02,3.376797810557548556e-03,2.050979861742721969e-03
8.791129288858249291e-01,9.279268517034631181e-01,1.544298907981749014e-01,-3.107589474533990481e-01,3.724817882027864901e-01,2.338291759897238170e-02,1.365179103486820200e-02,-4.399248510597811995e-02,-1.136888173502281496e-01,7.400114960605982950e-03,-3.015457761813439188e-03
1.359930291808908454e+00,-7.315416268653462950e-01,3.514869394615989795e-01,-2.240583758205381693e-01,-6.025432453950443218e-02,1.473142955066478708e-02,-1.430268276691656348e-01,7.682176310462815808e-03,4.270504288628941547e-02,1.884625071506335764e-02,-2.011681035972744114e-02
