1.238636559703881534e+00,1.066939216443778315e+00,5.996247423550532529e-01,1.279152146671908685e+00,1.018549270617247648e+00,8.167819973620564777e-01,1.008231669241026474e+00,0.000000000000000000e+00,9.102533207144128946e-01,9.930847847549530982e-01,1.036149043103993694e+00
7.713703371255837826e-01,1.104902970470784229e+00,1.181520468181840977e+00,1.578585114593717753e+00,2.980232238769531250e-08,1.140104999909137717e+00,1.165530938543981376e+00,1.018549270617247648e+00,7.851407564657578719e-01,1.017933629684488528e+00,1.038707808415518130e+00
1.466708667638520591e+00,9.210944000630508777e-01,0.000000000000000000e+00,1.220132789045980992e+00,1.181520468181840977e+00,6.697553223459781213e-01,7.770081076614756554e-01,5.996247423550532529e-01,9.342474589795020101e-01,8.903461364578979520e-01,9.301322954009978439e-01
1.566292993357090158e+00,6.825320611473592591e-02,9.205616121948547725e-01,1.720888666760171049e+00,1.099466081772953352e+00,8.746633964216171675e-01,6.166099247766304581e-01,1.060998530139216189e+00,5.728994593361670384e-01,2.600635823589703688e-01,2.267276704742121340e-01
1.564405540723018406e+00,1.721386267604229303e+00,1.220132789045980992e+00,0.000000000000000000e+00,1.578585114593717753e+00,1.173954059589539911e+00,1.428888733717093906e+00,1.279152146671908685e+00,1.619702318069758951e+00,1.712807846552966362e+00,1.717393734662735705e+00
1.507411462988253792e+00,2.161455760849054497e-01,9.301322954009978439e-01,1.717393734662735705e+00,1.038707808415518130e+00,8.763428669202009136e-01,6.783914530804036058e-01,1.036149043103993916e+00,4.911059092465745457e-01,2.557763792446049456e-01,0.000000000000000000e+00
1.202370242403355771e+00,5.814260898298621028e-01,9.342474589795020101e-01,1.619702318069758951e+00,7.851407564657578719e-01,8.759148685164762638e-01,8.434404095937659829e-01,9.102533207144128946e-01,0.000000000000000000e+00,5.177518327048666880e-01,4.911059092465745457e-01
1.583673825387817313e+00,6.825320611474242072e-02,9.266677430978781382e-01,1.724587069851542198e+00,1.114501002077181058e+00,8.785746341464519826e-01,6.019504969062817734e-01,1.077180441014240930e+00,5.976753346524370514e-01,2.579756671708967053e-01,2.266040243538765819e-01
1.498379352678744558e+00,2.498674763067042226e-01,8.903461364578979520e-01,1.712807846552966362e+00,1.017933629684488528e+00,8.713955152648379388e-01,6.639144210997358631e-01,9.930847847549533203e-01,5.177518327048666880e-01,0.000000000000000000e+00,2.557763792446049456e-01
1.418972695108952964e+00,8.739600804714953153e-01,6.697553223459781213e-01,1.173954059589539689e+00,1.140104999909137717e+00,2.980232238769531250e-08,7.372450351924809686e-01,8.167819973620564777e-01,8.759148685164762638e-01,8.713955152648379388e-01,8.763428669202009136e-01
1.530493900851640721e+00,6.054895539019965467e-01,7.770081076614756554e-01,1.428888733717093906e+00,1.165530938543981376e+00,7.372450351924809686e-01,0.000000000000000000e+00,1.008231669241026474e+00,8.434404095937659829e-01,6.639144210997358631e-01,6.783914530804036058e-01
0.000000000000000000e+00,1.573527808138151629e+00,1.466708667638520591e+00,1.564405540723018406e+00,7.713703371255837826e-01,1.418972695108952964e+00,1.530493900851640721e+00,1.238636559703881534e+00,1.202370242403355771e+00,1.498379352678744558e+00,1.507411462988253792e+00
