8.425270906187407038e-02,5.328540824728158931e+00,8.425270906187407038e-02,8.425270906187407038e-02,8.425270906187407038e-02,8.425270906187407038e-02,8.425270906187407038e-02,8.425270906187407038e-02,8.425270906187407038e-02,8.425270906187407038e-02,1.217347347685385633e-01
7.676568505727755787e-02,5.087868439470034865e+00,7.676568505727755787e-02,7.676568505727755787e-02,7.676568505727755787e-02,7.676568505727755787e-02,7.676568505727755787e-02,7.676568505727755787e-02,7.676568505727755787e-02,7.676568505727755787e-02,7.676902412009981025e-02
8.246192962433049334e-02,5.306184490733904191e+00,8.246192962433049334e-02,8.246192962433049334e-02,8.246192962433049334e-02,8.246192962433049334e-02,8.246192962433049334e-02,8.246192962433049334e-02,8.246192962433049334e-02,8.246192962433049334e-02,1.054477047133950407e-01
6.676648372989642255e-02,3.690582525730926822e+00,6.676648372989642255e-02,6.676648372989642255e-02,6.676648372989642255e-02,6.676648372989642255e-02,6.676648372989642255e-02,6.676648372989642255e-02,6.676648372989642255e-02,6.676648372989642255e-02,1.438112318961756730e-01
9.056679683091972688e-02,5.864888828399021925e+00,9.056679683091972688e-02,9.056679683091972688e-02,9.056679683091972688e-02,9.056679683091972688e-02,9.056679683091972688e-02,9.056679683091972688e-02,9.056679683091972688e-02,9.056679683091972688e-02,1.204239464830769157e-01
6.834629811474136896e-02,3.770678677974060200e+00,6.834629811474136896e-02,6.834629811474136896e-02,6.834629811474136896e-02,6.834629811474136896e-02,6.834629811474136896e-02,6.834629811474136896e-02,6.834629811474136896e-02,6.834629811474136896e-02,1.535729996053258606e-01
5.022891135195425155e-02,2.135812542542280923e+00,5.022891135195425155e-02,5.022891135195425155e-02,5.022891135195425155e-02,5.022891135195425155e-02,5.022891135195425155e-02,5.022891135195425155e-02,5.022891135195425155e-02,5.022891135195425155e-02,2.427306508007700259e-01
9.056772623126767285e-02,5.864914593113933705e+00,9.056772623126767285e-02,9.056772623126767285e-02,9.056772623126767285e-02,9.056772623126767285e-02,9.056772623126767285e-02,9.056772623126767285e-02,9.056772623126767285e-02,9.056772623126767285e-02,1.204302573017943245e-01
8.197658372876893973e-02,5.356810657567689482e+00,8.197658372876893973e-02,8.197658372876893973e-02,8.197658372876893973e-02,8.197658372876893973e-02,8.197658372876893973e-02,8.197658372876893973e-02,8.197658372876893973e-02,8.197658372876893973e-02,9.400886528678249754e-02
7.173550213655988106e-02,4.521141308969427008e+00,7.173550213655988106e-02,7.173550213655988106e-02,7.173550213655988106e-02,7.173550213655988106e-02,7.173550213655988106e-02,7.173550213655988106e-02,7.173550213655988106e-02,7.173550213655988106e-02,9.261744408548780449e-02
7.578007599153974150e-02,4.943373130557570327e+00,7.578007599153974150e-02,7.578007599153974150e-02,7.578007599153974150e-02,7.578007599153974150e-02,7.578007599153974150e-02,7.578007599153974150e-02,7.578007599153974150e-02,7.578007599153974150e-02,8.504910309010030312e-02
7.859792934664769359e-02,4.977005614545951140e+00,7.859792934664769359e-02,7.859792934664769359e-02,7.859792934664769359e-02,7.859792934664769359e-02,7.859792934664769359e-02,7.859792934664769359e-02,7.859792934664769359e-02,7.859792934664769359e-02,1.063902902132864148e-01
