1.102950645618124836e-01,1.328073733363683839e-01,1.174644515700095093e-01,1.332174024726662243e-01,9.688473927139218400e-02,1.000713685128700181e-01,1.363089071360855664e-01,1.278520657068282773e-01,1.388330986468178097e-01,1.472060755594026826e-01,1.000000000000000000e+00,1.434682957667000602e-01,1.236210573166575122e-01,1.552531605644676960e-01,1.358214729574945823e-01,1.461064345933134057e-01,1.068250312165920368e-01,1.504031948687715170e-01,1.649697080970229379e-01,1.411724810386222329e-01,1.064491159656644204e-01,1.107404857167669787e-01,1.268272860000227986e-01,1.291357639076405883e-01,1.354320501528787357e-01,1.261510542563346604e-01,1.481140833712265570e-01,1.592697065030813652e-01,1.063932201482754580e-01,1.233177295637971627e-01,9.915359032259685179e-02,1.571573316128428432e-01,1.082352022030825811e-01,8.662722598821148701e-02,1.030931818380835807e-01,1.230980482607983983e-01,6.288761323214719923e-02,1.271853862801772816e-01,1.325181597233868747e-01,1.112349455684245036e-01
1.525818714980198276e-01,1.246080327328962234e-01,1.866808274488729325e-01,1.537876876070477516e-01,1.949747766489147160e-01,1.396776450230474698e-01,1.580264028196960435e-01,1.770898071776232374e-01,2.302899002341913803e-01,2.271414240090470216e-01,1.434682957667000602e-01,1.000000000000000000e+00,1.454585321198643699e-01,1.480518126562933023e-01,8.885869859904138579e-02,1.224526144529406446e-01,1.509338123328648473e-01,2.375206569310909233e-01,1.701360299216054806e-01,1.387042706841756790e-01,1.920326751736214366e-01,9.991274013216988603e-02,2.000325311341023538e-01,1.529901348911579806e-01,1.899587097112559464e-01,1.791387973648878029e-01,1.592535234078470419e-01,1.313240533255201070e-01,1.217597077274296113e-01,1.556447584547209217e-01,1.246720283284653563e-01,1.359264994663473836e-01,1.444320126600943111e-01,4.455637865553307986e-02,1.845724613800003855e-01,1.375698666081650590e-01,6.970581141326570584e-02,2.177281719212825761e-01,1.576238065214841111e-01,1.859484609296961910e-01
1.198406661917047478e-01,1.294851038533908483e-01,1.626394512994515651e-01,1.413205666775684266e-01,1.410340624709277568e-01,1.415119264428031931e-01,1.349520944166573422e-01,1.008052833967493234e-01,1.656666303414420227e-01,1.357844620626692533e-01,1.236210573166575122e-01,1.454585321198643699e-01,1.000000000000000000e+00,1.470757721484806657e-01,1.239058587043130322e-01,1.292371957618948519e-01,1.251855691655632263e-01,1.784329039886863866e-01,1.413590987209165650e-01,1.517162201507247232e-01,1.788654794878509202e-01,8.768907498932643207e-02,1.466747600054811862e-01,1.364559357909037596e-01,1.543480780492767490e-01,1.254589808771445769e-01,1.503409223211650270e-01,1.235981158278377512e-01,1.387240060347935122e-01,1.392007642803952949e-01,1.355247482288388650e-01,1.190527305395012725e-01,1.250505071909742139e-01,8.800614497137360104e-02,1.465370665092702307e-01,1.465164946753710895e-01,6.133319666626424471e-02,1.377444745946412308e-01,1.460990226541047932e-01,1.578755856580037475e-01
1.030248890394234174e-01,1.503828564908633592e-01,1.245553392835203610e-01,1.279070513295776923e-01,1.004089732145591052e-01,1.148579837849316165e-01,1.239558625635376332e-01,9.277393157511037991e-02,1.207998800852878585e-01,1.207032523531254009e-01,1.552531605644676960e-01,1.480518126562933023e-01,1.470757721484806657e-01,1.000000000000000000e+00,1.034339057175562848e-01,1.093783282378498756e-01,1.288084232493359460e-01,1.483353791414447898e-01,1.289672571830658976e-01,1.278885873771191672e-01,1.183089862639901124e-01,1.106164684083430494e-01,1.104116092464507703e-01,1.164680185959948711e-01,1.290915132508150265e-01,1.388990035903393538e-01,1.853580220734442063e-01,1.477251005380076920e-01,1.007727566231834126e-01,1.144451519030683651e-01,9.914760716552462050e-02,1.445999443227177217e-01,1.055494751942253062e-01,1.069940314355014577e-01,1.073916724160296488e-01,1.115886025262249337e-01,8.989699737934209178e-02,1.526338481122463397e-01,1.375479327847969335e-01,1.162435173831898316e-01
1.000750029747226044e-01,9.886976791391888231e-02,9.950792419344800521e-02,1.142375975305373048e-01,7.286566329180022006e-02,9.663729811789933954e-02,1.016822849929771566e-01,6.660191068409782034e-02,1.071452796113052663e-01,9.861016458055826828e-02,1.358214729574945823e-01,8.885869859904138579e-02,1.239058587043130322e-01,1.034339057175562848e-01,1.000000000000000000e+00,1.245065804065719206e-01,6.070734233765351373e-02,1.294083760493609514e-01,1.032624650478287665e-01,1.155774280612889005e-01,1.108794033052240557e-01,6.670167624629885772e-02,1.056502301008176437e-01,1.096683252433143796e-01,1.179014542454789316e-01,8.290210062278180470e-02,1.043136803499047360e-01,7.294113559046322415e-02,8.371433989522225616e-02,1.106244004656058433e-01,7.890360457076317502e-02,1.092983505823778012e-01,8.015138544384803332e-02,5.830606947096350634e-02,8.187323797980683437e-02,1.086854850015542828e-01,3.977532136377526228e-02,1.007675569892787504e-01,9.559191329582283903e-02,7.682467538028381338e-02
1.119223236104683883e-01,1.261684734268151420e-01,9.790385567338899531e-02,1.208358961234610174e-01,1.055969269701139135e-01,1.110673082576610904e-01,1.510812678112184448e-01,1.127940398773898956e-01,1.373075277386771598e-01,1.249073218985911060e-01,1.461064345933134057e-01,1.224526144529406446e-01,1.292371957618948519e-01,1.093783282378498756e-01,1.245065804065719206e-01,1.000000000000000000e+00,1.050012400784195998e-01,1.473778665847398361e-01,1.428039401256268048e-01,1.182222523671478953e-01,1.294708095665192404e-01,8.380987084779767393e-02,1.123929382628240381e-01,1.382043968964549174e-01,1.134834955844910009e-01,9.840213735559344421e-02,1.426401952698979070e-01,1.152257988567387814e-01,9.142438368528627013e-02,1.097737711587644105e-01,8.935115100672919031e-02,1.363480298738383167e-01,1.052865251784280698e-01,5.593418184716691943e-02,1.009754850281332494e-01,1.278871035223433372e-01,5.277182410639003063e-02,1.265853224631175999e-01,1.115968480569941024e-01,1.118802117011664654e-01
1.124933354073704983e-01,1.315380973868134351e-01,1.233198468177586493e-01,1.158778977012536737e-01,1.215731840549013620e-01,1.154525351243683717e-01,1.210093546572960088e-01,9.606286470668490285e-02,1.312337736018766021e-01,1.339559269197200253e-01,1.068250312165920368e-01,1.509338123328648473e-01,1.251855691655632263e-01,1.288084232493359460e-01,6.070734233765351373e-02,1.050012400784195998e-01,1.000000000000000000e+00,1.400100584744466969e-01,1.207912444336518565e-01,1.278581212014707758e-01,1.222138713035670898e-01,1.128403145469727420e-01,1.071206694523596514e-01,1.318120428123240595e-01,1.070824158669870796e-01,1.384610577707161561e-01,1.400742855575518586e-01,1.295095064205316060e-01,9.663442536008348682e-02,1.065743807249796005e-01,8.879049963734986228e-02,1.157517857484690049e-01,1.243690406151884975e-01,7.689583618815654109e-02,1.294009804422094900e-01,1.348473856560706841e-01,9.997736398971812655e-02,1.399757826278653638e-01,1.304255669933432893e-01,1.368899850610778568e-01
1.625528869113093133e-01,1.251149409485210473e-01,1.786663629593867597e-01,1.699507838193147213e-01,1.894278595323635184e-01,1.595246685160133238e-01,1.481309026506687498e-01,1.647187636981074510e-01,1.936327626635682142e-01,2.079088932202105555e-01,1.504031948687715170e-01,2.375206569310909233e-01,1.784329039886863866e-01,1.483353791414447898e-01,1.294083760493609514e-01,1.473778665847398361e-01,1.400100584744466969e-01,1.000000000000000000e+00,1.743315012065819181e-01,1.647860071306823659e-01,1.888574589219146338e-01,8.994750366255732654e-02,2.030228317074351807e-01,1.617717637306933520e-01,1.831523726392096929e-01,1.597676697845555882e-01,1.497273475679903321e-01,1.253032534675696530e-01,1.452524006987121474e-01,1.643580181464467938e-01,1.294867472064170633e-01,1.381133523700681653e-01,1.409959018235446004e-01,5.901615095349710405e-02,1.907118024710272586e-01,1.590040065821468618e-01,5.594640657863259037e-02,1.881272893879983865e-01,1.708720184767371641e-01,1.926793407576725681e-01
1.199709525758553275e-01,1.396213116169873203e-01,1.469382392988310970e-01,1.623629230700539550e-01,1.402718968465932470e-01,1.372957855247167736e-01,1.419992763887180098e-01,1.384655804339152141e-01,1.606765155555045510e-01,1.756253120403651335e-01,1.649697080970229379e-01,1.701360299216054806e-01,1.413590987209165650e-01,1.289672571830658976e-01,1.032624650478287665e-01,1.428039401256268048e-01,1.207912444336518565e-01,1.743315012065819181e-01,1.000000000000000000e+00,1.353034128611683151e-01,1.335290763481817855e-01,1.047702678024649003e-01,1.596536779268974415e-01,1.319339114359291409e-01,1.540825384239056239e-01,1.326046252554627936e-01,1.664174748817133231e-01,1.376962477153423903e-01,1.373562110802155622e-01,1.316723251437208475e-01,1.090434074210290261e-01,1.437925753698130471e-01,1.240751462935582028e-01,5.985454572980719590e-02,1.389842149125692927e-01,1.545386434131267306e-01,5.963250128726205190e-02,1.610085931833570294e-01,1.472510996182285758e-01,1.656912503272346404e-01
1.040245224355037523e-01,1.232691739911052631e-01,1.479054785660983695e-01,1.465302391274201366e-01,1.368830325954922822e-01,1.474880881505243879e-01,1.320301356202234766e-01,1.116746035215006039e-01,1.470875256940840092e-01,1.512967204149621159e-01,1.411724810386222329e-01,1.387042706841756790e-01,1.517162201507247232e-01,1.278885873771191672e-01,1.155774280612889005e-01,1.182222523671478953e-01,1.278581212014707758e-01,1.647860071306823659e-01,1.353034128611683151e-01,1.000000000000000000e+00,1.475389774453897962e-01,1.142681437279464696e-01,1.432069710408846452e-01,1.314312638671609745e-01,1.239944410903662808e-01,1.068546321838871327e-01,1.307640382832185866e-01,1.191090532990860540e-01,1.496441780802321153e-01,1.603361728962759969e-01,1.164847427382372791e-01,1.127386339071498877e-01,1.320034078125720267e-01,8.953351063884529282e-02,1.372840451060026723e-01,1.346607034038592721e-01,5.535920772182090221e-02,1.268397897876358815e-01,1.398776917411319598e-01,1.504688548327914877e-01
1.165929206457282374e-01,1.033107184804507028e-01,1.741494261338468741e-01,1.386175617309800545e-01,1.622335580282363576e-01,1.552440880062332385e-01,1.328960626467824424e-01,1.204187543138143246e-01,1.891924587211388786e-01,1.575529113675047110e-01,1.064491159656644204e-01,1.920326751736214366e-01,1.788654794878509202e-01,1.183089862639901124e-01,1.108794033052240557e-01,1.294708095665192404e-01,1.222138713035670898e-01,1.888574589219146338e-01,1.335290763481817855e-01,1.475389774453897962e-01,1.000000000000000000e+00,8.364310364860594316e-02,1.722898153670721078e-01,1.205354220206651394e-01,1.705995320993393127e-01,1.453555410698259553e-01,1.146433843110047368e-01,8.979617917149196327e-02,1.399109966976167518e-01,1.569382204504166101e-01,1.124917119815825872e-01,1.193266878074549231e-01,1.315842587349336235e-01,5.199907893946908999e-02,1.602714695539213530e-01,1.254674394599246678e-01,4.294084843492962378e-02,1.682129133912764196e-01,1.408034129180527616e-01,1.750927423401804628e-01
7.676876842066004958e-02,9.417920058513351567e-02,1.034392954601857095e-01,8.256629844620821945e-02,8.789371171538040706e-02,7.401253309440591899e-02,9.601477268160474310e-02,4.953591698531401022e-02,8.880475666429388237e-02,8.249749815814155784e-02,1.107404857167669787e-01,9.991274013216988603e-02,8.768907498932643207e-02,1.106164684083430494e-01,6.670167624629885772e-02,8.380987084779767393e-02,1.128403145469727420e-01,8.994750366255732654e-02,1.047702678024649003e-01,1.142681437279464696e-01,8.364310364860594316e-02,1.000000000000000000e+00,6.946638369107505095e-02,8.775043126273673888e-02,7.957632098544775712e-02,1.026337574646433159e-01,1.185711378082083822e-01,1.041569293805217900e-01,1.085240461188410332e-01,1.145047275670967313e-01,1.038517954579353253e-01,1.044604433705177415e-01,1.319984367742560449e-01,1.307980515599322935e-01,9.839794943054747112e-02,9.479850121367283666e-02,1.136365575439846065e-01,1.003957394537140502e-01,1.294990532155876339e-01,9.218670247542382068e-02
1.311092523840978741e-01,1.011065943853287630e-01,1.763029594869089944e-01,1.489265532100916278e-01,1.942170955362441109e-01,1.587462807932318309e-01,1.154592235550165880e-01,1.524536716021982485e-01,2.022661500949326507e-01,2.154872289994039791e-01,1.268272860000227986e-01,2.000325311341023538e-01,1.466747600054811862e-01,1.104116092464507703e-01,1.056502301008176437e-01,1.123929382628240381e-01,1.071206694523596514e-01,2.030228317074351807e-01,1.596536779268974415e-01,1.432069710408846452e-01,1.722898153670721078e-01,6.946638369107505095e-02,1.000000000000000000e+00,1.268468880026903944e-01,1.946916135426882688e-01,1.568908141510166887e-01,1.231678069715096413e-01,1.157865299865329378e-01,1.356262451475284125e-01,1.525304537777165681e-01,9.518047749783431488e-02,1.069160721490582944e-01,1.125282904572957321e-01,2.232562303992868813e-02,1.612314199827845629e-01,1.204016028821690565e-01,1.303274533246567835e-02,1.784984253423658185e-01,1.603550407244334064e-01,1.902031713698691950e-01
1.549705301403202506e-01,1.136970786236918274e-01,1.156300086825842177e-01,1.213214154378025045e-01,1.054089141056377965e-01,1.032533916454786427e-01,1.535059521116955983e-01,1.170064658781120315e-01,1.246279815052668827e-01,1.365745745536858236e-01,1.291357639076405883e-01,1.529901348911579806e-01,1.364559357909037596e-01,1.164680185959948711e-01,1.096683252433143796e-01,1.382043968964549174e-01,1.318120428123240595e-01,1.617717637306933520e-01,1.319339114359291409e-01,1.314312638671609745e-01,1.205354220206651394e-01,8.775043126273673888e-02,1.268468880026903944e-01,1.000000000000000000e+00,1.130591348111250616e-01,1.061750085824902934e-01,1.215249120123609305e-01,1.149865040684552309e-01,1.242276277820124619e-01,1.156969247174958193e-01,8.845434788685968552e-02,1.075251231803212582e-01,1.146766772848476501e-01,6.233682527082662350e-02,1.282959069943225838e-01,1.582068839746436639e-01,6.514421807874526404e-02,1.313801077480920565e-01,1.454504917905963257e-01,1.212740717961752202e-01
1.214066699231097779e-01,1.018766357488253282e-01,1.857445949912888139e-01,1.423450069038757482e-01,1.582758649961097941e-01,1.307361613752309193e-01,1.222910203028232390e-01,1.353700057166614679e-01,1.892284597890468989e-01,1.785539938575898544e-01,1.354320501528787357e-01,1.899587097112559464e-01,1.543480780492767490e-01,1.290915132508150265e-01,1.179014542454789316e-01,1.134834955844910009e-01,1.070824158669870796e-01,1.831523726392096929e-01,1.540825384239056239e-01,1.239944410903662808e-01,1.705995320993393127e-01,7.957632098544775712e-02,1.946916135426882688e-01,1.130591348111250616e-01,1.000000000000000000e+00,1.511955366495089104e-01,1.291629616140003156e-01,1.108844082726325730e-01,1.204957516891498326e-01,1.592012113731871015e-01,1.242434393250616553e-01,1.187460732020914067e-01,1.289755917798087737e-01,5.185821575275273432e-02,1.564654622816704643e-01,1.159760743105194836e-01,3.219742833769922985e-02,1.634670834482442325e-01,1.601295796479614841e-01,1.592838022480507210e-01
1.214809098284926892e-01,1.076716128125739802e-01,1.602326393415478556e-01,1.302994427161079383e-01,1.480898060524106219e-01,1.061215074559966887e-01,1.218844042538598238e-01,1.239050503112538726e-01,1.481254918180054947e-01,1.568288395756073372e-01,1.261510542563346604e-01,1.791387973648878029e-01,1.254589808771445769e-01,1.388990035903393538e-01,8.290210062278180470e-02,9.840213735559344421e-02,1.384610577707161561e-01,1.597676697845555882e-01,1.326046252554627936e-01,1.068546321838871327e-01,1.453555410698259553e-01,1.026337574646433159e-01,1.568908141510166887e-01,1.061750085824902934e-01,1.511955366495089104e-01,1.000000000000000000e+00,1.378872914735129740e-01,1.340210784195232652e-01,1.249623163994958430e-01,1.292719433907991711e-01,9.468558095317358703e-02,1.202929452574771352e-01,1.204510770432628552e-01,5.075916773676081295e-02,1.453729371903468293e-01,1.116014856368721109e-01,8.988032971253545611e-02,1.681971679277909359e-01,1.465219809131258488e-01,1.437022291144454123e-01
1.129806488881857085e-01,1.850733362000590576e-01,1.310398283501661432e-01,1.452960903363833545e-01,1.004936771296577325e-01,1.163095592605302153e-01,1.512213865476697006e-01,1.053925310265143578e-01,1.305671963786239065e-01,1.384749508292235642e-01,1.481140833712265570e-01,1.592535234078470419e-01,1.503409223211650270e-01,1.853580220734442063e-01,1.043136803499047360e-01,1.426401952698979070e-01,1.400742855575518586e-01,1.497273475679903321e-01,1.664174748817133231e-01,1.307640382832185866e-01,1.146433843110047368e-01,1.185711378082083822e-01,1.231678069715096413e-01,1.215249120123609305e-01,1.291629616140003156e-01,1.378872914735129740e-01,1.000000000000000000e+00,1.675936062367540114e-01,1.136608328907021681e-01,1.292453863502411870e-01,1.168095523101858602e-01,1.706677538396065286e-01,9.769431719865839803e-02,1.087871535263873479e-01,9.892379755659452822e-02,1.344459911808931762e-01,9.637292544063713606e-02,1.556292521129990503e-01,1.316733612011345977e-01,1.235793797516393511e-01
9.174429440843701045e-02,1.366440293410295936e-01,1.047110682031375806e-01,1.190196278938208119e-01,8.483039095688449382e-02,1.004576156903145279e-01,1.317584642564421094e-01,9.350976033978619650e-02,1.012919773324570949e-01,1.288550962784480447e-01,1.592697065030813652e-01,1.313240533255201070e-01,1.235981158278377512e-01,1.477251005380076920e-01,7.294113559046322415e-02,1.152257988567387814e-01,1.295095064205316060e-01,1.253032534675696530e-01,1.376962477153423903e-01,1.191090532990860540e-01,8.979617917149196327e-02,1.041569293805217900e-01,1.157865299865329378e-01,1.149865040684552309e-01,1.108844082726325730e-01,1.340210784195232652e-01,1.675936062367540114e-01,1.000000000000000000e+00,1.050414498938826435e-01,9.133074076894009963e-02,9.572046481109164340e-02,1.342080520580408720e-01,9.228259414401629446e-02,7.980018630857210749e-02,9.795256942241503673e-02,1.106918700535328703e-01,7.824786968162422696e-02,1.280915893110692316e-01,1.412343267308544537e-01,1.058247796168650945e-01
9.240089294953579557e-02,1.080457428950395427e-01,1.522832607881494660e-01,1.284164305554792440e-01,1.462792927288539824e-01,1.054867879269717479e-01,1.118506231845169951e-01,9.229413762256788445e-02,1.357475385329377504e-01,1.415202078225308302e-01,1.063932201482754580e-01,1.217597077274296113e-01,1.387240060347935122e-01,1.007727566231834126e-01,8.371433989522225616e-02,9.142438368528627013e-02,9.663442536008348682e-02,1.452524006987121474e-01,1.373562110802155622e-01,1.496441780802321153e-01,1.399109966976167518e-01,1.085240461188410332e-01,1.356262451475284125e-01,1.242276277820124619e-01,1.204957516891498326e-01,1.249623163994958430e-01,1.136608328907021681e-01,1.050414498938826435e-01,1.000000000000000000e+00,1.309964938092950115e-01,9.186330119214003442e-02,9.695782572647204667e-02,1.320919881926987394e-01,6.539049285426590252e-02,1.401260914930492207e-01,1.011568229696924170e-01,4.985427321926116928e-02,1.413322255201586719e-01,1.640680475152012097e-01,1.509750593440978284e-01
