1.697806722635572196e+00,-1.067883664431365093e-01,4.395342993351294414e-01,-4.035982528376700351e-01,-6.638387342068824415e-02,-2.622999690525682956e-04,-1.256481561718237328e-01,-1.450182199780425119e-01,3.398172383575365912e-02,-9.601305104704058874e-03,-2.380383364651911444e-04
1.651196519966950049e+00,6.336482198908784946e-01,1.388076085520225655e-01,7.616734166651602245e-02,-5.818431721528610767e-02,3.064682353211553578e-01,1.125031454668313363e-01,-2.221003961694863194e-02,1.292137930124695119e-02,-1.372331536790802331e-02,-5.299045675352353742e-04
1.834716360373162880e+00,-3.964478934390992526e-01,2.508220056149427224e-01,-2.845854984213147532e-01,-3.759610236482048562e-02,-3.002213625357781634e-02,1.971199028575890966e-01,1.637404830764415120e-01,-4.280568190870602530e-02,-8.277394227492157475e-03,3.860160679783454854e-04
2.360602131656522218e+00,-1.379858844823496355e-02,-2.275791894282082894e-01,2.812540741183843299e-02,-4.566419179988329136e-02,-2.684096873632934102e-02,-3.795055537148120384e-02,-1.260490687566200550e-02,-6.073749129515444017e-02,-5.442248435297573211e-02,-7.585081338731984590e-02
9.771778883582159514e-01,-6.698725531380407272e-01,3.982590518299340410e-01,4.669499398075594443e-01,-1.578475285553690433e-01,-6.642430671184679399e-03,1.412521876947398121e-02,-3.958068065480251085e-02,2.181703896780965574e-03,5.510472490389564659e-03,5.022260403149046660e-04
2.346689283936071568e+00,5.664607878335412711e-02,-1.689149708115482429e-01,4.471608348400368110e-02,-4.775392659978387744e-02,-1.977645598223426102e-02,-8.457784592992674544e-02,2.977524435489025192e-02,-4.361774063744448121e-02,-5.787754944246606414e-02,1.144895023460341804e-01
2.142421618944100548e+00,2.764089427551084666e-01,6.722652134636641907e-02,7.870853684085883650e-02,-1.683211929097592000e-02,-4.704192367778128880e-02,-1.237844031661208960e-01,1.424319936746219484e-01,1.911718570662164218e-01,1.010934808965656580e-02,-2.085606015538166505e-02
2.362083453125502164e+00,-2.905538581505490506e-02,-2.539618987194648403e-01,2.959789990755330724e-02,-4.532425715441480013e-02,-2.026055488739005039e-02,-3.024762034119846468e-02,-1.556855671851354629e-02,-6.929759860113066106e-02,-3.817119930904710329e-02,-3.905518688919134423e-02
2.325546233562514331e+00,5.330098925510709518e-02,-1.572332337660117541e-01,-2.413998868614649837e-02,-6.159190001833739214e-02,1.441541823098021861e-02,-4.744915856118372965e-02,2.402927892571506737e-03,-7.652630579470705297e-02,1.516316024755774983e-01,6.794116028985943204e-03
1.831415654990017350e+00,-3.535664133076193427e-01,1.401922001289593600e-01,8.283286166413368623e-02,4.063387491512712169e-01,8.836713780999952417e-02,-5.227127222584172783e-02,3.422952024055238643e-03,-2.325698035760942819e-02,2.229334127660418611e-03,-1.308821863047520328e-03
1.958221589172062238e+00,-2.743276653341892302e-01,-3.656320137065161013e-01,-2.197575394682682939e-02,4.359468626684395026e-02,-5.668312176627778032e-02,1.888926581265340798e-01,-1.243022453039070163e-01,1.405802355971036699e-01,1.088017904563321793e-02,1.621095397118203080e-02
1.187916565609440589e+00,8.029510410162600254e-01,3.279337045895051594e-01,1.371380117785355179e-01,9.148405691130230555e-02,-2.272657719875083582e-01,9.511724278668512444e-02,-4.696692216981482315e-02,-4.840746399996867511e-02,2.983036710442692196e-03,1.893095675635805136e-03
