6.847326549781395100e-01,1.176097898846210743e+00,7.748853440340928156e-01,1.689967724496121093e+00,7.001331446707057538e-01,8.530250555316164496e-01,1.203761480464463851e+00,6.000877998499480892e-01,7.735801038456733281e-01,0.000000000000000000e+00,7.828186348393290084e-01
7.595807111061270156e-01,1.465623404521777084e+00,6.458704625195745841e-01,1.917586980192312662e+00,5.068321799088858493e-01,8.659609537598209617e-01,1.461477461282913337e+00,6.890632696335065033e-01,6.764556822992215945e-01,7.828186348393290084e-01,0.000000000000000000e+00
7.102169754344135333e-01,1.302708888992648140e+00,7.054006457591869284e-01,1.790397494953857027e+00,6.234256057065415968e-01,7.628108701005996695e-01,1.310077553336609135e+00,2.980232238769531250e-08,7.317096794564921236e-01,6.000877998499480892e-01,6.890632696335065033e-01
1.431287064153706545e+00,7.457470862454359528e-01,1.356863584400886280e+00,9.987523636201083299e-01,1.408739992668102348e+00,1.220305442761336234e+00,0.000000000000000000e+00,1.310077553336609135e+00,1.228356891668630269e+00,1.203761480464463851e+00,1.461477461282913337e+00
2.584296919413101891e-03,1.409669023922944575e+00,7.410095869359555332e-01,1.936056729429261436e+00,7.027817117130527036e-01,1.028847405237607093e+00,1.431300536432432713e+00,7.102200630844239804e-01,9.035330903905371969e-01,6.847454526820976328e-01,7.595700287582652921e-01
1.409655216361479502e+00,2.980232238769531250e-08,1.359204081485252624e+00,9.625147828893403368e-01,1.411866536673000549e+00,1.223529950691898405e+00,7.457470862454359528e-01,1.302708888992648140e+00,1.243236693716873287e+00,1.176097898846210743e+00,1.465623404521777084e+00
1.936044649130842510e+00,9.625147828893403368e-01,1.809580198064141721e+00,0.000000000000000000e+00,1.892039385881814528e+00,1.621495703070428451e+00,9.987523636201083299e-01,1.790397494953857027e+00,1.685873202897830048e+00,1.689967724496121093e+00,1.917586980192312662e+00
2.584296918897577636e-03,1.409646146450775017e+00,7.410290736466798034e-01,1.936036018381150470e+00,7.027840772714816220e-01,1.028852229738794533e+00,1.431278257927798725e+00,7.102232913414635584e-01,9.035487951157321618e-01,6.847296107217373251e-01,7.596001855991604268e-01
7.027781429453839879e-01,1.411866536673000549e+00,6.525050424915513902e-01,1.892039385881814528e+00,0.000000000000000000e+00,8.442802331620005152e-01,1.408739992668102348e+00,6.234256057065415968e-01,6.388943815697609718e-01,7.001331446707057538e-01,5.068321799088858493e-01
1.028846571827284784e+00,1.223529950691898405e+00,8.657049698395689052e-01,1.621495703070428451e+00,8.442802331620005152e-01,0.000000000000000000e+00,1.220305442761336234e+00,7.628108701005996695e-01,7.922071149268226087e-01,8.530250555316164496e-01,8.659609537598209617e-01
7.410148239878600052e-01,1.359204081485252624e+00,2.980232238769531250e-08,1.809580198064141721e+00,6.525050424915513902e-01,8.657049698395689052e-01,1.356863584400886280e+00,7.054006457591869284e-01,7.889109791305299879e-01,7.748853440340928156e-01,6.458704625195745841e-01
9.035372469922408056e-01,1.243236693716873287e+00,7.889109791305299879e-01,1.685873202897830048e+00,6.388943815697609718e-01,7.922071149268226087e-01,1.228356891668630269e+00,7.317096794564921236e-01,0.000000000000000000e+00,7.735801038456733281e-01,6.764556822992215945e-01
